#-----------------------------------------------------
#              Re:sim Road Data File
#-----------------------------------------------------

Left-Hand Or Right-Hand ; LEFT
StopPoint ; 17 , 1 / 0 / -167.648 / -210.817 / 0 / 0.0443096 / -0.999018 / 33.6013 / 0 / 1
StopPoint ; 21 , 2 / 0 / -187.159 / -224.145 / 0 / 0.999972 / 0.00746118 / 63.1407 / 0 / 2
StopPoint ; 25 , 3 / 0 / -174.745 / -243.521 / 0 / -0.0069199 / 0.999976 / 69.5826 / 0 / 3
StopPoint ; 26 , 3 / 0 / -172.085 / -243.52 / 0 / 0.00931863 / 0.999957 / 69.5918 / 0 / 3
StopPoint ; 37 , 4 / 1 / -162.562 / -110.386 / 0 / -0.999992 / 0.00407995 / 35.9688 / 5 / 1
StopPoint ; 42 , 0 / 0 / -155.496 / -227.582 / 0 / -0.99985 / -0.0173167 / 31.7512 / 0 / 0
StopPoint ; 43 , 2 / 0 / -187.16 / -227.427 / 0 / 0.999989 / 0.00466424 / 36.7698 / 0 / 2
StopPoint ; 44 , 1 / 0 / -170.705 / -210.817 / 0 / 0.0107409 / -0.999942 / 20.8774 / 0 / 1
StopPoint ; 47 , 5 / 0 / -23.5407 / -217.98 / 0 / -0.171423 / -0.985197 / 3.71946 / 9 / 1
StopPoint ; 48 , 5 / 0 / -22.2862 / -217.98 / 0 / 0.356629 / -0.934246 / 3.80819 / 9 / 1
StopPoint ; 64 , 6 / 1 / -29.0607 / -107.664 / 0 / 0.988799 / -0.149251 / 1.46272 / 12 / 1
StopPoint ; 65 , 6 / 1 / -29.0623 / -107.342 / 0 / 0.982736 / 0.185015 / 1.47079 / 12 / 1
StopPoint ; 80 , 7 / 1 / -29.6525 / 35.1271 / 0 / 0.986319 / -0.164848 / 1.90845 / 14 / 1
StopPoint ; 81 , 7 / 1 / -29.6566 / 35.6285 / 0 / 0.962271 / 0.272092 / 1.92392 / 14 / 1
StopPoint ; 94 , 8 / 0 / -162.716 / 31.6401 / 0 / -0.987435 / 0.158024 / 4.60184 / 17 / 1
StopPoint ; 95 , 8 / 0 / -162.725 / 30.2682 / 0 / -0.93278 / -0.360447 / 4.67601 / 17 / 1
StopPoint ; 138 , 9 / 0 / -151.439 / 148.641 / 0 / -1 / -2.17437e-05 / 24.846 / 21 / 0
StopPoint ; 139 , 9 / 0 / -151.439 / 145.751 / 0 / -0.99999 / -0.00452982 / 51.8896 / 21 / 0
StopPoint ; 145 , 10 / 0 / -169.683 / 173.606 / 0 / 0.00623539 / -0.999981 / 37.247 / 21 / 1
StopPoint ; 152 , 11 / 0 / -188.99 / 150.697 / 0 / 0.999998 / -0.00185147 / 26.6495 / 21 / 2
StopPoint ; 153 , 11 / 0 / -188.989 / 153.622 / 0 / 0.999994 / 0.0035592 / 47.4131 / 21 / 2
StopPoint ; 156 , 11 / 0 / -188.988 / 156.374 / 0 / 1 / 0.00061764 / 170.481 / 21 / 2
StopPoint ; 157 , 11 / 0 / -188.988 / 159.122 / 0 / 1 / 0.000388951 / 170.509 / 21 / 2
StopPoint ; 159 , 12 / 0 / -170.989 / 126.163 / 0 / 0.00577171 / 0.999983 / 33.7579 / 21 / 3
StopPoint ; 164 , 12 / 0 / -173.943 / 126.162 / 0 / 0.0020439 / 0.999998 / 32.571 / 21 / 3
StopPoint ; 165 , 10 / 0 / -166.851 / 173.605 / 0 / 0.00910235 / -0.999959 / 37.1989 / 21 / 1
StopPoint ; 193 , 9 / 0 / -151.439 / 143.004 / 0 / -0.999999 / -0.0013226 / 83.9526 / 21 / 0
StopPoint ; 194 , 9 / 0 / -151.439 / 140.259 / 0 / -1 / -4.22351e-06 / 84.023 / 21 / 0
StopPoint ; 222 , 13 / 1 / -445.635 / 34.3897 / 0 / 0.988761 / -0.149506 / 1.74064 / 34 / 1
StopPoint ; 223 , 13 / 1 / -445.638 / 34.893 / 0 / 0.940815 / 0.338921 / 1.77526 / 34 / 1
StopPoint ; 278 , 14 / 0 / -424.091 / 147.577 / 0 / -0.999982 / 0.00597639 / 20.1064 / 40 / 0
StopPoint ; 279 , 14 / 0 / -424.091 / 144.897 / 0 / -0.999992 / -0.00390385 / 51.3643 / 40 / 0
StopPoint ; 282 , 14 / 0 / -424.091 / 142.197 / 0 / -0.999999 / -0.00127482 / 47.1042 / 40 / 0
StopPoint ; 283 , 14 / 0 / -424.091 / 139.355 / 0 / -0.999998 / -0.00177311 / 47.2131 / 40 / 0
StopPoint ; 285 , 15 / 0 / -442.879 / 172.156 / 0 / 0.00832131 / -0.999965 / 28.9511 / 40 / 1
StopPoint ; 292 , 16 / 0 / -461.466 / 149.98 / 0 / 1 / 0.000931818 / 21.3925 / 40 / 2
StopPoint ; 293 , 16 / 0 / -461.465 / 152.785 / 0 / 0.999979 / 0.00650872 / 55.4584 / 40 / 2
StopPoint ; 296 , 16 / 0 / -461.464 / 155.779 / 0 / 0.999994 / 0.00344208 / 78.2981 / 40 / 2
StopPoint ; 297 , 16 / 0 / -461.464 / 158.629 / 0 / 0.999997 / 0.0024135 / 78.1524 / 40 / 2
StopPoint ; 299 , 17 / 0 / -443.066 / 126.216 / 0 / -0.00866193 / 0.999962 / 5.9618 / 40 / 3
StopPoint ; 300 , 17 / 0 / -445.834 / 126.215 / 0 / -0.00337752 / 0.999994 / 5.94429 / 40 / 3
StopPoint ; 311 , 15 / 0 / -439.814 / 172.155 / 0 / -0.00250632 / -0.999997 / 29.27 / 40 / 1
StopPoint ; 332 , 18 / 0 / 203.941 / -224.441 / 0 / -0.999988 / -0.00482416 / 64.7859 / 44 / 0
StopPoint ; 335 , 19 / 0 / 182.919 / -201.777 / 0 / -0.0113462 / -0.999936 / 27.3303 / 44 / 1
StopPoint ; 336 , 19 / 0 / 186.062 / -201.777 / 0 / 0.00912583 / -0.999958 / 45.4479 / 44 / 1
StopPoint ; 339 , 19 / 0 / 189.136 / -201.778 / 0 / 0.000648446 / -1 / 122.846 / 44 / 1
StopPoint ; 341 , 20 / 0 / 162.131 / -223.458 / 0 / 0.999972 / 0.0074696 / 30.7982 / 44 / 2
StopPoint ; 342 , 20 / 0 / 162.133 / -219.861 / 0 / 0.999978 / 0.00660524 / 60.7926 / 44 / 2
StopPoint ; 347 , 21 / 0 / 181.989 / -243.457 / 0 / 0.0091874 / 0.999958 / 65.0588 / 44 / 3
StopPoint ; 348 , 21 / 0 / 178.924 / -243.457 / 0 / 0.000573603 / 1 / 85.5666 / 44 / 3
StopPoint ; 351 , 21 / 0 / 175.849 / -243.458 / 0 / 0.00065003 / 1 / 99.7933 / 44 / 3
StopPoint ; 356 , 22 / 1 / 340.815 / -217.169 / 0 / -0.130543 / -0.991443 / 1.75801 / 49 / 1
StopPoint ; 357 , 22 / 1 / 341.308 / -217.169 / 0 / 0.324755 / -0.945798 / 1.79379 / 49 / 1
StopPoint ; 370 , 23 / 1 / 344.144 / 32.9961 / 0 / -0.988001 / 0.154447 / 1.65435 / 52 / 1
StopPoint ; 371 , 23 / 1 / 344.144 / 32.5915 / 0 / -0.964411 / -0.264406 / 1.66801 / 52 / 1
StopPoint ; 391 , 25 / 1 / 434.424 / -228.387 / 0 / 0.162808 / 0.986658 / 2.62618 / 56 / 3
StopPoint ; 392 , 25 / 1 / 434.17 / -228.387 / 0 / 0.00275327 / 0.999996 / 2.612 / 56 / 3
StopPoint ; 393 , 25 / 1 / 433.889 / -228.387 / 0 / -0.141717 / 0.989907 / 2.62832 / 56 / 3
StopPoint ; 397 , 24 / 1 / 438.854 / -209.09 / 0 / 0.00145766 / -0.999999 / 32.8652 / 56 / 1
StopPoint ; 443 , 26 / 0 / 201.866 / 150.133 / 0 / -1 / 0.000479728 / 67.8551 / 61 / 0
StopPoint ; 445 , 26 / 0 / 201.866 / 147.383 / 0 / -1 / 0.000754165 / 69.6662 / 61 / 0
StopPoint ; 447 , 26 / 0 / 201.866 / 144.634 / 0 / -0.999999 / 0.00133978 / 69.6665 / 61 / 0
StopPoint ; 452 , 27 / 0 / 183.023 / 170.862 / 0 / -0.0012048 / -0.999999 / 41.5474 / 61 / 1
StopPoint ; 453 , 27 / 0 / 186.125 / 170.862 / 0 / 0.00131826 / -0.999999 / 78.6478 / 61 / 1
StopPoint ; 461 , 28 / 0 / 162.538 / 151.821 / 0 / 1 / 0.000373904 / 52.3784 / 61 / 2
StopPoint ; 462 , 28 / 0 / 162.539 / 154.739 / 0 / 0.999996 / 0.00282014 / 87.3266 / 61 / 2
StopPoint ; 465 , 28 / 0 / 162.54 / 158.237 / 0 / 0.999996 / 0.00267283 / 124.392 / 61 / 2
StopPoint ; 470 , 29 / 0 / 181.454 / 131.919 / 0 / 0.00188827 / 0.999998 / 51.7344 / 61 / 3
StopPoint ; 471 , 29 / 0 / 178.556 / 131.919 / 0 / -0.0021412 / 0.999998 / 69.1501 / 61 / 3
StopPoint ; 487 , 27 / 0 / 189.327 / 170.861 / 0 / 0.000804149 / -1 / 35.7261 / 61 / 1
StopPoint ; 492 , 29 / 0 / 175.298 / 131.918 / 0 / -0.000469079 / 1 / 76.911 / 61 / 3
StopPoint ; 502 , 30 / 0 / 338.534 / 138.564 / 0 / -0.171462 / 0.985191 / 2.88295 / 64 / 1
StopPoint ; 503 , 30 / 0 / 338.504 / 138.564 / 0 / -0.166214 / 0.98609 / 2.88673 / 64 / 1
StopPoint ; 504 , 30 / 0 / 338.461 / 138.564 / 0 / -0.167242 / 0.985916 / 2.89209 / 64 / 1
StopPoint ; 505 , 30 / 0 / 338.134 / 138.563 / 0 / -0.452045 / 0.891995 / 2.97292 / 64 / 1
StopPoint ; 532 , 31 / 0 / 442 / 31.9555 / 0 / -1 / -0.000232609 / 1.07999 / 68 / 0
StopPoint ; 533 , 31 / 0 / 442 / 31.9555 / 0 / -1 / -0.000232609 / 1.07999 / 68 / 0
StopPoint ; 534 , 31 / 0 / 442 / 31.8585 / 0 / -0.985893 / -0.167375 / 1.08466 / 68 / 0
StopPoint ; 538 , 32 / 0 / 430.285 / 35.1439 / 0 / 0.987854 / -0.155387 / 2.61836 / 68 / 2
StopPoint ; 539 , 32 / 0 / 430.285 / 35.4338 / 0 / 0.999993 / 0.00365536 / 2.60102 / 68 / 2
StopPoint ; 540 , 32 / 0 / 430.285 / 35.9146 / 0 / 0.955632 / 0.294564 / 2.65758 / 68 / 2
StopPoint ; 558 , 33 / 1 / 440.323 / 110.014 / 0 / -0.985246 / 0.171145 / 1.65472 / 71 / 1
StopPoint ; 559 , 33 / 1 / 440.321 / 109.615 / 0 / -0.965162 / -0.261654 / 1.65904 / 71 / 1
StopPoint ; 566 , 37 / 0 / 433.59 / 130.092 / 0 / -0.00165816 / 0.999999 / 12.8616 / 75 / 3
StopPoint ; 597 , 34 / 0 / 455.237 / 149.877 / 0 / -0.999994 / 0.00334365 / 22.0966 / 75 / 0
StopPoint ; 598 , 34 / 0 / 455.237 / 147.249 / 0 / -0.999916 / 0.0129717 / 52.4013 / 75 / 0
StopPoint ; 601 , 34 / 0 / 455.237 / 144 / 0 / -0.999495 / 0.0317781 / 85.5148 / 75 / 0
StopPoint ; 604 , 35 / 0 / 437.245 / 172.428 / 0 / -0.000792566 / -1 / 115.779 / 75 / 1
StopPoint ; 608 , 36 / 0 / 416.095 / 152.069 / 0 / 0.999996 / -0.00276068 / 24.117 / 75 / 2
StopPoint ; 609 , 36 / 0 / 416.096 / 155.318 / 0 / 0.999997 / 0.00223293 / 48.0151 / 75 / 2
StopPoint ; 612 , 36 / 0 / 416.097 / 158.901 / 0 / 0.999999 / 0.00127151 / 18.7859 / 75 / 2
StopPoint ; 613 , 36 / 0 / 416.098 / 162.152 / 0 / 0.999999 / 0.00124864 / 18.7386 / 75 / 2

#-----------------------------------------------------
# PedestCrossPoint ; pathID , 
#   ( crossPedestPathID, sectionIndex, xcp, ycp, zcp, Dx, Dy, L) * nCP
#-----------------------------------------------------

#-----------------------------------------------------
# Pedest-Path ; pedestPathID, 
# Pedest-Path Shape ; x, y, z, width, length, angle 
# Pedest-Path Property ; isCrossWalk, pedestSignalID, runOutProb, runOutDir 
# Pedest-Path Traffic ; Volume1 , Volume2 , ... , Volume_nPedKind
#-----------------------------------------------------

#-----------------------------------------------------
# Node ; id , x , y , nLeg , (legID_0 / ... / legID_nLeg) , hasTS
#-----------------------------------------------------
Node ; 0 , -171.56 , -227.633 , 4 , 0 / 1 / 2 / 3 , 1
Node ; 4 , -170.589 , -354.093 , 1 , 0 , 0
Node ; 5 , -170.565 , -108.909 , 3 , 0 / 1 / 2 , 0
Node ; 9 , -24.3838 , -225.7 , 3 , 0 / 1 / 2 , 0
Node ; 12 , -24.5109 , -108.887 , 3 , 0 / 1 / 2 , 0
Node ; 14 , -24.9888 , 33.9946 , 3 , 0 / 1 / 2 , 0
Node ; 17 , -171.002 , 33.1244 , 3 , 0 / 1 / 2 , 0
Node ; 21 , -170.771 , 149.789 , 4 , 0 / 1 / 2 / 3 , 1
Node ; 23 , -172.444 , 338.646 , 1 , 0 , 0
Node ; 25 , -25.7848 , 150.068 , 3 , 0 / 1 / 2 , 0
Node ; 29 , -437.202 , -229.276 , 4 , 0 / 1 / 2 / 3 , 0
Node ; 32 , -584.821 , -220.791 , 1 , 0 , 0
Node ; 33 , -443.494 , -353.239 , 1 , 0 , 0
Node ; 34 , -440.992 , 32.7016 , 3 , 0 / 1 / 2 , 0
Node ; 36 , -523.878 , 33.7772 , 1 , 0 , 0
Node ; 37 , -441.578 , 100.141 , 3 , 0 / 1 / 2 , 0
Node ; 39 , -533.859 , 107.656 , 1 , 0 , 0
Node ; 40 , -442.622 , 150.263 , 4 , 0 / 1 / 2 / 3 , 1
Node ; 42 , -440.626 , 325.941 , 1 , 0 , 0
Node ; 43 , -544.869 , 150.471 , 1 , 0 , 0
Node ; 44 , 182.134 , -223.525 , 4 , 0 / 1 / 2 / 3 , 1
Node ; 48 , 181.711 , -348.201 , 1 , 0 , 0
Node ; 49 , 339.659 , -221.561 , 3 , 0 / 1 / 2 , 0
Node ; 52 , 339.788 , 34.4952 , 3 , 0 / 1 / 2 , 0
Node ; 56 , 436.308 , -220.125 , 4 , 0 / 1 / 2 / 3 , 0
Node ; 57 , 506.549 , -223.479 , 1 , 0 , 0
Node ; 60 , 435.874 , -296.843 , 1 , 0 , 0
Node ; 61 , 181.691 , 150.131 , 4 , 0 / 1 / 2 / 3 , 1
Node ; 63 , 182.428 , 319.956 , 1 , 0 , 0
Node ; 64 , 340.244 , 153.001 , 3 , 0 / 1 / 2 , 0
Node ; 68 , 435.382 , 33.7456 , 4 , 0 / 1 / 2 / 3 , 0
Node ; 69 , 543.421 , 32.0552 , 1 , 0 , 0
Node ; 71 , 435.967 , 111.194 , 3 , 0 / 1 / 2 , 0
Node ; 73 , 543.013 , 104.903 , 1 , 0 , 0
Node ; 75 , 435.237 , 150.983 , 4 , 0 / 1 / 2 / 3 , 1
Node ; 76 , 549.932 , 149.44 , 1 , 0 , 0
Node ; 77 , 435.639 , 293.67 , 1 , 0 , 0

#-----------------------------------------------------
# Node Connection ; id , (inLegID / FromNode / outLegID) * nLeg
#-----------------------------------------------------
Node Connection ; 0 , 0 / 9 / 2 , 1 / 5 / 0 , 2 / 29 / 0 , 3 / 4 / 0
Node Connection ; 4 , 0 / 0 / 3
Node Connection ; 5 , 0 / 0 / 1 , 1 / 12 / 1 , 2 / 17 / 0
Node Connection ; 9 , 0 / 44 / 2 , 1 / 12 / 2 , 2 / 0 / 0
Node Connection ; 12 , 0 / 14 / 2 , 1 / 5 / 1 , 2 / 9 / 1
Node Connection ; 14 , 0 / 25 / 1 , 1 / 17 / 1 , 2 / 12 / 0
Node Connection ; 17 , 0 / 5 / 2 , 1 / 14 / 1 , 2 / 21 / 3
Node Connection ; 21 , 0 / 25 / 0 , 1 / 23 / 0 , 2 / 40 / 0 , 3 / 17 / 2
Node Connection ; 23 , 0 / 21 / 1
Node Connection ; 25 , 0 / 21 / 0 , 1 / 14 / 0 , 2 / 61 / 2
Node Connection ; 29 , 0 / 0 / 2 , 1 / 34 / 2 , 2 / 32 / 0 , 3 / 33 / 0
Node Connection ; 32 , 0 / 29 / 2
Node Connection ; 33 , 0 / 29 / 3
Node Connection ; 34 , 0 / 37 / 2 , 1 / 36 / 0 , 2 / 29 / 1
Node Connection ; 36 , 0 / 34 / 1
Node Connection ; 37 , 0 / 40 / 3 , 1 / 39 / 0 , 2 / 34 / 0
Node Connection ; 39 , 0 / 37 / 1
Node Connection ; 40 , 0 / 21 / 2 , 1 / 42 / 0 , 2 / 43 / 0 , 3 / 37 / 0
Node Connection ; 42 , 0 / 40 / 1
Node Connection ; 43 , 0 / 40 / 2
Node Connection ; 44 , 0 / 49 / 2 , 1 / 61 / 3 , 2 / 9 / 0 , 3 / 48 / 0
Node Connection ; 48 , 0 / 44 / 3
Node Connection ; 49 , 0 / 56 / 2 , 1 / 52 / 0 , 2 / 44 / 0
Node Connection ; 52 , 0 / 49 / 1 , 1 / 68 / 2 , 2 / 64 / 1
Node Connection ; 56 , 0 / 57 / 0 , 1 / 68 / 3 , 2 / 49 / 0 , 3 / 60 / 0
Node Connection ; 57 , 0 / 56 / 0
Node Connection ; 60 , 0 / 56 / 3
Node Connection ; 61 , 0 / 64 / 0 , 1 / 63 / 0 , 2 / 25 / 2 , 3 / 44 / 1
Node Connection ; 63 , 0 / 61 / 1
Node Connection ; 64 , 0 / 61 / 0 , 1 / 52 / 2 , 2 / 75 / 2
Node Connection ; 68 , 0 / 69 / 0 , 1 / 71 / 0 , 2 / 52 / 1 , 3 / 56 / 1
Node Connection ; 69 , 0 / 68 / 0
Node Connection ; 71 , 0 / 68 / 1 , 1 / 73 / 0 , 2 / 75 / 3
Node Connection ; 73 , 0 / 71 / 1
Node Connection ; 75 , 0 / 76 / 0 , 1 / 77 / 0 , 2 / 64 / 2 , 3 / 71 / 2
Node Connection ; 76 , 0 / 75 / 0
Node Connection ; 77 , 0 / 75 / 1

#-----------------------------------------------------
# Direction Map ; Node id , 
#    (inLegID / oncoming / left1|left2|... / right1|right2...) * nLeg
#-----------------------------------------------------
Direction Map ; 0 , 0 / 2 / 3 / 1 , 1 / 3 / 0 / 2 , 2 / 0 / 1 / 3 , 3 / 1 / 2 / 0
Direction Map ; 4 , 0 / -1 /  / 
Direction Map ; 5 , 0 / 2 /  / 1 , 1 / -1 / 0 / 2 , 2 / 0 / 1 / 
Direction Map ; 9 , 0 / 2 /  / 1 , 1 / -1 / 0 / 2 , 2 / 0 / 1 / 
Direction Map ; 12 , 0 / 2 /  / 1 , 1 / -1 / 0 / 2 , 2 / 0 / 1 / 
Direction Map ; 14 , 0 / 2 /  / 1 , 1 / -1 / 0 / 2 , 2 / 0 / 1 / 
Direction Map ; 17 , 0 / 2 /  / 1 , 1 / -1 / 0 / 2 , 2 / 0 / 1 / 
Direction Map ; 21 , 0 / 2 / 3 / 1 , 1 / 3 / 0 / 2 , 2 / 0 / 1 / 3 , 3 / 1 / 2 / 0
Direction Map ; 23 , 0 / -1 /  / 
Direction Map ; 25 , 0 / 2 /  / 1 , 1 / 0 /  / 2 , 2 / 0 / 1 / 
Direction Map ; 29 , 0 / 2 / 3 / 1 , 1 / 3 / 0 / 2 , 2 / 0 / 1 / 3 , 3 / 1 / 2 / 0
Direction Map ; 32 , 0 / -1 /  / 
Direction Map ; 33 , 0 / -1 /  / 
Direction Map ; 34 , 0 / 2 /  / 1 , 1 / -1 / 0 / 2 , 2 / 0 / 1 / 
Direction Map ; 36 , 0 / -1 /  / 
Direction Map ; 37 , 0 / 2 /  / 1 , 1 / 0 /  / 2 , 2 / 0 / 1 / 
Direction Map ; 39 , 0 / -1 /  / 
Direction Map ; 40 , 0 / 2 / 3 / 1 , 1 / 3 / 0 / 2 , 2 / 0 / 1 / 3 , 3 / 1 / 2 / 0
Direction Map ; 42 , 0 / -1 /  / 
Direction Map ; 43 , 0 / -1 /  / 
Direction Map ; 44 , 0 / 2 / 3 / 1 , 1 / 3 / 0 / 2 , 2 / 0 / 1 / 3 , 3 / 1 / 2 / 0
Direction Map ; 48 , 0 / -1 /  / 
Direction Map ; 49 , 0 / 2 /  / 1 , 1 / -1 / 0 / 2 , 2 / 0 / 1 / 
Direction Map ; 52 , 0 / 2 /  / 1 , 1 / -1 / 0 / 2 , 2 / 0 / 1 / 
Direction Map ; 56 , 0 / 2 / 3 / 1 , 1 / 3 / 0 / 2 , 2 / 0 / 1 / 3 , 3 / 1 / 2 / 0
Direction Map ; 57 , 0 / -1 /  / 
Direction Map ; 60 , 0 / -1 /  / 
Direction Map ; 61 , 0 / 2 / 3 / 1 , 1 / 3 / 0 / 2 , 2 / 0 / 1 / 3 , 3 / 1 / 2 / 0
Direction Map ; 63 , 0 / -1 /  / 
Direction Map ; 64 , 0 / 2 /  / 1 , 1 / -1 / 0 / 2 , 2 / 0 / 1 / 
Direction Map ; 68 , 0 / 2 / 3 / 1 , 1 / 3 / 0 / 2 , 2 / 0 / 1 / 3 , 3 / 1 / 2 / 0
Direction Map ; 69 , 0 / -1 /  / 
Direction Map ; 71 , 0 / 2 /  / 1 , 1 / -1 / 0 / 2 , 2 / 0 / 1 / 
Direction Map ; 73 , 0 / -1 /  / 
Direction Map ; 75 , 0 / 2 / 3 / 1 , 1 / 3 / 0 / 2 , 2 / 0 / 1 / 3 , 3 / 1 / 2 / 0
Direction Map ; 76 , 0 / -1 /  / 
Direction Map ; 77 , 0 / -1 /  / 

#-----------------------------------------------------
# In-boundary WPs ; id , (LegID / inPWs) * nLeg
#-----------------------------------------------------
In-boundary WPs ; 0 , 0 / 2 / 0 , 1 / 6 / 5 , 2 / 9 / 8 , 3 / 11 / 10
In-boundary WPs ; 4 , 0 / 24
In-boundary WPs ; 5 , 0 / 27 , 1 / 30 , 2 / 32
In-boundary WPs ; 9 , 0 / 39 / 41 , 1 / 43 , 2 / 45
In-boundary WPs ; 12 , 0 / 52 , 1 / 55 , 2 / 57
In-boundary WPs ; 14 , 0 / 64 , 1 / 67 , 2 / 69
In-boundary WPs ; 17 , 0 / 76 / 78 , 1 / 80 , 2 / 82
In-boundary WPs ; 21 , 0 / 90 / 92 / 94 / 96 , 1 / 99 / 100 , 2 / 104 / 105 / 106 / 107 , 3 / 108 / 109
In-boundary WPs ; 23 , 0 / 115
In-boundary WPs ; 25 , 0 / 131 / 133 / 135 , 1 / 137 , 2 / 141 / 142 / 143
In-boundary WPs ; 29 , 0 / 153 / 155 , 1 / 158 , 2 / 160 , 3 / 161
In-boundary WPs ; 32 , 0 / 168
In-boundary WPs ; 33 , 0 / 170
In-boundary WPs ; 34 , 0 / 172 , 1 / 175 , 2 / 177
In-boundary WPs ; 36 , 0 / 180
In-boundary WPs ; 37 , 0 / 184 , 1 / 187 , 2 / 190
In-boundary WPs ; 39 , 0 / 193
In-boundary WPs ; 40 , 0 / 195 / 197 / 199 / 201 , 1 / 204 / 205 , 2 / 209 / 211 / 212 / 213 , 3 / 215 / 216
In-boundary WPs ; 42 , 0 / 237
In-boundary WPs ; 43 , 0 / 228 / 229 / 230
In-boundary WPs ; 44 , 0 / 238 , 1 / 244 / 245 / 246 , 2 / 248 / 249 , 3 / 250 / 251 / 252
In-boundary WPs ; 48 , 0 / 264 / 265
In-boundary WPs ; 49 , 0 / 270 , 1 / 273 , 2 / 275
In-boundary WPs ; 52 , 0 / 282 , 1 / 285 , 2 / 287
In-boundary WPs ; 56 , 0 / 294 , 1 / 298 , 2 / 300 , 3 / 301
In-boundary WPs ; 57 , 0 / 302
In-boundary WPs ; 60 , 0 / 308
In-boundary WPs ; 61 , 0 / 310 / 313 / 315 / 317 , 1 / 319 / 320 / 324 / 322 , 2 / 326 / 327 / 329 / 331 , 3 / 333 / 334 / 336 / 335
In-boundary WPs ; 63 , 0 / 371 / 372 / 373
In-boundary WPs ; 64 , 0 / 377 / 379 / 381 , 1 / 383 , 2 / 388 / 389 / 390 / 391
In-boundary WPs ; 68 , 0 / 402 , 1 / 406 , 2 / 408 , 3 / 409
In-boundary WPs ; 69 , 0 / 410
In-boundary WPs ; 71 , 0 / 418 , 1 / 421 , 2 / 423
In-boundary WPs ; 73 , 0 / 424
In-boundary WPs ; 75 , 0 / 427 / 429 / 431 / 433 , 1 / 436 , 2 / 440 / 441 / 442 / 443 , 3 / 426
In-boundary WPs ; 76 , 0 / 444 / 445 / 446
In-boundary WPs ; 77 , 0 / 452

#-----------------------------------------------------
# Out-boundary WPs ; id , (LegID / outWPs) * nLeg
#-----------------------------------------------------
Out-boundary WPs ; 0 , 0 / 7 , 1 / 1 , 2 / 3 , 3 / 4
Out-boundary WPs ; 4 , 0 / 26
Out-boundary WPs ; 5 , 0 / 31 , 1 / 29 , 2 / 28
Out-boundary WPs ; 9 , 0 / 44 , 1 / 40 , 2 / 14 / 42
Out-boundary WPs ; 12 , 0 / 56 , 1 / 53 , 2 / 54
Out-boundary WPs ; 14 , 0 / 68 , 1 / 65 , 2 / 66
Out-boundary WPs ; 17 , 0 / 81 , 1 / 77 , 2 / 79
Out-boundary WPs ; 21 , 0 / 101 / 102 / 103 , 1 / 91 , 2 / 93 / 95 / 97 , 3 / 98
Out-boundary WPs ; 23 , 0 / 119
Out-boundary WPs ; 25 , 0 / 138 / 139 / 140 , 1 / 144 , 2 / 132 / 134 / 136
Out-boundary WPs ; 29 , 0 / 22 / 159 , 1 / 154 , 2 / 156 , 3 / 157
Out-boundary WPs ; 32 , 0 / 169
Out-boundary WPs ; 33 , 0 / 171
Out-boundary WPs ; 34 , 0 / 176 , 1 / 173 , 2 / 174
Out-boundary WPs ; 36 , 0 / 181
Out-boundary WPs ; 37 , 0 / 188 / 189 , 1 / 185 , 2 / 186
Out-boundary WPs ; 39 , 0 / 194
Out-boundary WPs ; 40 , 0 / 206 / 207 / 208 , 1 / 214 , 2 / 198 / 200 / 202 , 3 / 203
Out-boundary WPs ; 42 , 0 / 227
Out-boundary WPs ; 43 , 0 / 233 / 234 / 235
Out-boundary WPs ; 44 , 0 / 247 , 1 / 239 / 240 , 2 / 241 , 3 / 242 / 243
Out-boundary WPs ; 48 , 0 / 268 / 269
Out-boundary WPs ; 49 , 0 / 274 , 1 / 271 , 2 / 272
Out-boundary WPs ; 52 , 0 / 286 , 1 / 283 , 2 / 284
Out-boundary WPs ; 56 , 0 / 299 , 1 / 295 , 2 / 296 , 3 / 297
Out-boundary WPs ; 57 , 0 / 303
Out-boundary WPs ; 60 , 0 / 309
Out-boundary WPs ; 61 , 0 / 328 / 330 / 325 , 1 / 311 / 312 / 332 , 2 / 314 / 316 / 337 , 3 / 321 / 323 / 318
Out-boundary WPs ; 63 , 0 / 350 / 351
Out-boundary WPs ; 64 , 0 / 384 / 385 / 386 / 387 , 1 / 392 , 2 / 378 / 380 / 382
Out-boundary WPs ; 68 , 0 / 407 , 1 / 403 , 2 / 404 , 3 / 405
Out-boundary WPs ; 69 , 0 / 411
Out-boundary WPs ; 71 , 0 / 422 , 1 / 419 , 2 / 420
Out-boundary WPs ; 73 , 0 / 425
Out-boundary WPs ; 75 , 0 / 437 / 438 / 439 , 1 / 428 , 2 / 430 / 432 / 434 , 3 / 435
Out-boundary WPs ; 76 , 0 / 449 / 450 / 451
Out-boundary WPs ; 77 , 0 / 453

#-----------------------------------------------------
# Lane List ; nodeId , outLegID, inLegID, 
#                  (lane1 <- lane2 <- ... <- lane_N ) 
#-----------------------------------------------------
Lane List ; 0 , 0 , 1 , 5 <- 17 <- 19 <- 40 <- 34
Lane List ; 0 , 0 , 2 , 7 <- 21 <- 23 <- 218 <- 207
Lane List ; 0 , 0 , 3 , 9 <- 26 <- 27
Lane List ; 0 , 1 , 0 , 0 <- 42 <- 14 <- 15 <- 58
Lane List ; 0 , 1 , 2 , 8 <- 21 <- 23 <- 218 <- 207
